geometry_id,layer_type,wkt,sa2_code,sa2_name,year,floor_index,building_category,consents_total,polygon_fill_color_hex,polygon_line_color_hex,polygon_line_width_m,polygon_extrude_elevation_m,base_elevation_m,valid_from,valid_to,timestamp,tooltip_html
tower_180100_2022,polygon,"POLYGON Z ((175.279002 -37.810380 360.0, 175.280594 -37.810380 360.0, 175.280594 -37.809122 360.0, 175.279002 -37.809122 360.0, 175.279002 -37.810380 360.0))",180100,Melville North,2022,3,Townhouses,13,#7fbc41cc,#1a1a1aff,10,120.0,360.0,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1640995200,<div><strong>Melville North</strong><br><span>Year: 2022</span><br><span>Consents issued: 13</span><br><span>Dominant type: Townhouses</span></div>
tower_180100_2023,polygon,"POLYGON Z ((175.279002 -37.810380 480.0, 175.280594 -37.810380 480.0, 175.280594 -37.809122 480.0, 175.279002 -37.809122 480.0, 175.279002 -37.810380 480.0))",180100,Melville North,2023,4,Townhouses,18,#7fbc41cc,#1a1a1aff,10,120.0,480.0,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,1672531200,<div><strong>Melville North</strong><br><span>Year: 2023</span><br><span>Consents issued: 18</span><br><span>Dominant type: Townhouses</span></div>
tower_177500_2019,polygon,"POLYGON Z ((175.285595 -37.751017 0.0, 175.287185 -37.751017 0.0, 175.287185 -37.749759 0.0, 175.285595 -37.749759 0.0, 175.285595 -37.751017 0.0))",177500,Chedworth,2019,0,Houses,41,#2c7fb8cc,#1a1a1aff,10,120.0,0.0,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,1546300800,<div><strong>Chedworth</strong><br><span>Year: 2019</span><br><span>Consents issued: 41</span><br><span>Dominant type: Houses</span></div>
tower_177500_2020,polygon,"POLYGON Z ((175.285595 -37.751017 120.0, 175.287185 -37.751017 120.0, 175.287185 -37.749759 120.0, 175.285595 -37.749759 120.0, 175.285595 -37.751017 120.0))",177500,Chedworth,2020,1,Houses,44,#2c7fb8cc,#1a1a1aff,10,120.0,120.0,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,1577836800,<div><strong>Chedworth</strong><br><span>Year: 2020</span><br><span>Consents issued: 44</span><br><span>Dominant type: Houses</span></div>
tower_177500_2021,polygon,"POLYGON Z ((175.285595 -37.751017 240.0, 175.287185 -37.751017 240.0, 175.287185 -37.749759 240.0, 175.285595 -37.749759 240.0, 175.285595 -37.751017 240.0))",177500,Chedworth,2021,2,Houses,39,#2c7fb8cc,#1a1a1aff,10,120.0,240.0,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,1609459200,<div><strong>Chedworth</strong><br><span>Year: 2021</span><br><span>Consents issued: 39</span><br><span>Dominant type: Houses</span></div>
tower_177500_2022,polygon,"POLYGON Z ((175.285595 -37.751017 360.0, 175.287185 -37.751017 360.0, 175.287185 -37.749759 360.0, 175.285595 -37.749759 360.0, 175.285595 -37.751017 360.0))",177500,Chedworth,2022,3,Houses,42,#2c7fb8cc,#1a1a1aff,10,120.0,360.0,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1640995200,<div><strong>Chedworth</strong><br><span>Year: 2022</span><br><span>Consents issued: 42</span><br><span>Dominant type: Houses</span></div>
tower_177500_2023,polygon,"POLYGON Z ((175.285595 -37.751017 480.0, 175.287185 -37.751017 480.0, 175.287185 -37.749759 480.0, 175.285595 -37.749759 480.0, 175.285595 -37.751017 480.0))",177500,Chedworth,2023,4,Houses,45,#2c7fb8cc,#1a1a1aff,10,120.0,480.0,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,1672531200,<div><strong>Chedworth</strong><br><span>Year: 2023</span><br><span>Consents issued: 45</span><br><span>Dominant type: Houses</span></div>
tower_180700_2019,polygon,"POLYGON Z ((175.321129 -37.795708 0.0, 175.322721 -37.795708 0.0, 175.322721 -37.794451 0.0, 175.321129 -37.794451 0.0, 175.321129 -37.795708 0.0))",180700,Hillcrest East (Hamilton City),2019,0,Houses,48,#2c7fb8cc,#1a1a1aff,10,120.0,0.0,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,1546300800,<div><strong>Hillcrest East (Hamilton City)</strong><br><span>Year: 2019</span><br><span>Consents issued: 48</span><br><span>Dominant type: Houses</span></div>
tower_180700_2020,polygon,"POLYGON Z ((175.321129 -37.795708 120.0, 175.322721 -37.795708 120.0, 175.322721 -37.794451 120.0, 175.321129 -37.794451 120.0, 175.321129 -37.795708 120.0))",180700,Hillcrest East (Hamilton City),2020,1,Houses,65,#2c7fb8cc,#1a1a1aff,10,120.0,120.0,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,1577836800,<div><strong>Hillcrest East (Hamilton City)</strong><br><span>Year: 2020</span><br><span>Consents issued: 65</span><br><span>Dominant type: Houses</span></div>
tower_180700_2021,polygon,"POLYGON Z ((175.321129 -37.795708 240.0, 175.322721 -37.795708 240.0, 175.322721 -37.794451 240.0, 175.321129 -37.794451 240.0, 175.321129 -37.795708 240.0))",180700,Hillcrest East (Hamilton City),2021,2,Houses,83,#2c7fb8cc,#1a1a1aff,10,120.0,240.0,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,1609459200,<div><strong>Hillcrest East (Hamilton City)</strong><br><span>Year: 2021</span><br><span>Consents issued: 83</span><br><span>Dominant type: Houses</span></div>
tower_180700_2022,polygon,"POLYGON Z ((175.321129 -37.795708 360.0, 175.322721 -37.795708 360.0, 175.322721 -37.794451 360.0, 175.321129 -37.794451 360.0, 175.321129 -37.795708 360.0))",180700,Hillcrest East (Hamilton City),2022,3,Townhouses,104,#7fbc41cc,#1a1a1aff,10,120.0,360.0,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1640995200,<div><strong>Hillcrest East (Hamilton City)</strong><br><span>Year: 2022</span><br><span>Consents issued: 104</span><br><span>Dominant type: Townhouses</span></div>
tower_180700_2023,polygon,"POLYGON Z ((175.321129 -37.795708 480.0, 175.322721 -37.795708 480.0, 175.322721 -37.794451 480.0, 175.321129 -37.794451 480.0, 175.321129 -37.795708 480.0))",180700,Hillcrest East (Hamilton City),2023,4,Townhouses,123,#7fbc41cc,#1a1a1aff,10,120.0,480.0,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,1672531200,<div><strong>Hillcrest East (Hamilton City)</strong><br><span>Year: 2023</span><br><span>Consents issued: 123</span><br><span>Dominant type: Townhouses</span></div>
tower_179201_2019,polygon,"POLYGON Z ((175.303405 -37.754246 0.0, 175.304996 -37.754246 0.0, 175.304996 -37.752989 0.0, 175.303405 -37.752989 0.0, 175.303405 -37.754246 0.0))",179201,Greenhill Park,2019,0,Houses,14,#2c7fb8cc,#1a1a1aff,10,120.0,0.0,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,1546300800,<div><strong>Greenhill Park</strong><br><span>Year: 2019</span><br><span>Consents issued: 14</span><br><span>Dominant type: Houses</span></div>
tower_179201_2020,polygon,"POLYGON Z ((175.303405 -37.754246 120.0, 175.304996 -37.754246 120.0, 175.304996 -37.752989 120.0, 175.303405 -37.752989 120.0, 175.303405 -37.754246 120.0))",179201,Greenhill Park,2020,1,Houses,14,#2c7fb8cc,#1a1a1aff,10,120.0,120.0,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,1577836800,<div><strong>Greenhill Park</strong><br><span>Year: 2020</span><br><span>Consents issued: 14</span><br><span>Dominant type: Houses</span></div>
tower_179201_2021,polygon,"POLYGON Z ((175.303405 -37.754246 240.0, 175.304996 -37.754246 240.0, 175.304996 -37.752989 240.0, 175.303405 -37.752989 240.0, 175.303405 -37.754246 240.0))",179201,Greenhill Park,2021,2,Houses,13,#2c7fb8cc,#1a1a1aff,10,120.0,240.0,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,1609459200,<div><strong>Greenhill Park</strong><br><span>Year: 2021</span><br><span>Consents issued: 13</span><br><span>Dominant type: Houses</span></div>
tower_179201_2022,polygon,"POLYGON Z ((175.303405 -37.754246 360.0, 175.304996 -37.754246 360.0, 175.304996 -37.752989 360.0, 175.303405 -37.752989 360.0, 175.303405 -37.754246 360.0))",179201,Greenhill Park,2022,3,Townhouses,19,#7fbc41cc,#1a1a1aff,10,120.0,360.0,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1640995200,<div><strong>Greenhill Park</strong><br><span>Year: 2022</span><br><span>Consents issued: 19</span><br><span>Dominant type: Townhouses</span></div>
tower_179201_2023,polygon,"POLYGON Z ((175.303405 -37.754246 480.0, 175.304996 -37.754246 480.0, 175.304996 -37.752989 480.0, 175.303405 -37.752989 480.0, 175.303405 -37.754246 480.0))",179201,Greenhill Park,2023,4,Townhouses,21,#7fbc41cc,#1a1a1aff,10,120.0,480.0,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,1672531200,<div><strong>Greenhill Park</strong><br><span>Year: 2023</span><br><span>Consents issued: 21</span><br><span>Dominant type: Townhouses</span></div>
tower_180500_2019,polygon,"POLYGON Z ((175.291765 -37.809497 0.0, 175.293356 -37.809497 0.0, 175.293356 -37.808239 0.0, 175.291765 -37.808239 0.0, 175.291765 -37.809497 0.0))",180500,Bader,2019,0,Houses,35,#2c7fb8cc,#1a1a1aff,10,120.0,0.0,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,1546300800,<div><strong>Bader</strong><br><span>Year: 2019</span><br><span>Consents issued: 35</span><br><span>Dominant type: Houses</span></div>
tower_180500_2020,polygon,"POLYGON Z ((175.291765 -37.809497 120.0, 175.293356 -37.809497 120.0, 175.293356 -37.808239 120.0, 175.291765 -37.808239 120.0, 175.291765 -37.809497 120.0))",180500,Bader,2020,1,Houses,39,#2c7fb8cc,#1a1a1aff,10,120.0,120.0,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,1577836800,<div><strong>Bader</strong><br><span>Year: 2020</span><br><span>Consents issued: 39</span><br><span>Dominant type: Houses</span></div>
tower_180500_2021,polygon,"POLYGON Z ((175.291765 -37.809497 240.0, 175.293356 -37.809497 240.0, 175.293356 -37.808239 240.0, 175.291765 -37.808239 240.0, 175.291765 -37.809497 240.0))",180500,Bader,2021,2,Houses,40,#2c7fb8cc,#1a1a1aff,10,120.0,240.0,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,1609459200,<div><strong>Bader</strong><br><span>Year: 2021</span><br><span>Consents issued: 40</span><br><span>Dominant type: Houses</span></div>
tower_180500_2022,polygon,"POLYGON Z ((175.291765 -37.809497 360.0, 175.293356 -37.809497 360.0, 175.293356 -37.808239 360.0, 175.291765 -37.808239 360.0, 175.291765 -37.809497 360.0))",180500,Bader,2022,3,Houses,44,#2c7fb8cc,#1a1a1aff,10,120.0,360.0,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1640995200,<div><strong>Bader</strong><br><span>Year: 2022</span><br><span>Consents issued: 44</span><br><span>Dominant type: Houses</span></div>
tower_180500_2023,polygon,"POLYGON Z ((175.291765 -37.809497 480.0, 175.293356 -37.809497 480.0, 175.293356 -37.808239 480.0, 175.291765 -37.808239 480.0, 175.291765 -37.809497 480.0))",180500,Bader,2023,4,Houses,52,#2c7fb8cc,#1a1a1aff,10,120.0,480.0,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,1672531200,<div><strong>Bader</strong><br><span>Year: 2023</span><br><span>Consents issued: 52</span><br><span>Dominant type: Houses</span></div>
tower_177800_2019,polygon,"POLYGON Z ((175.288818 -37.757676 0.0, 175.290409 -37.757676 0.0, 175.290409 -37.756419 0.0, 175.288818 -37.756419 0.0, 175.288818 -37.757676 0.0))",177800,Porritt,2019,0,Houses,45,#2c7fb8cc,#1a1a1aff,10,120.0,0.0,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,1546300800,<div><strong>Porritt</strong><br><span>Year: 2019</span><br><span>Consents issued: 45</span><br><span>Dominant type: Houses</span></div>
tower_177800_2020,polygon,"POLYGON Z ((175.288818 -37.757676 120.0, 175.290409 -37.757676 120.0, 175.290409 -37.756419 120.0, 175.288818 -37.756419 120.0, 175.288818 -37.757676 120.0))",177800,Porritt,2020,1,Houses,65,#2c7fb8cc,#1a1a1aff,10,120.0,120.0,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,1577836800,<div><strong>Porritt</strong><br><span>Year: 2020</span><br><span>Consents issued: 65</span><br><span>Dominant type: Houses</span></div>
tower_177800_2021,polygon,"POLYGON Z ((175.288818 -37.757676 240.0, 175.290409 -37.757676 240.0, 175.290409 -37.756419 240.0, 175.288818 -37.756419 240.0, 175.288818 -37.757676 240.0))",177800,Porritt,2021,2,Houses,84,#2c7fb8cc,#1a1a1aff,10,120.0,240.0,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,1609459200,<div><strong>Porritt</strong><br><span>Year: 2021</span><br><span>Consents issued: 84</span><br><span>Dominant type: Houses</span></div>
tower_177800_2022,polygon,"POLYGON Z ((175.288818 -37.757676 360.0, 175.290409 -37.757676 360.0, 175.290409 -37.756419 360.0, 175.288818 -37.756419 360.0, 175.288818 -37.757676 360.0))",177800,Porritt,2022,3,Townhouses,102,#7fbc41cc,#1a1a1aff,10,120.0,360.0,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1640995200,<div><strong>Porritt</strong><br><span>Year: 2022</span><br><span>Consents issued: 102</span><br><span>Dominant type: Townhouses</span></div>
tower_177800_2023,polygon,"POLYGON Z ((175.288818 -37.757676 480.0, 175.290409 -37.757676 480.0, 175.290409 -37.756419 480.0, 175.288818 -37.756419 480.0, 175.288818 -37.757676 480.0))",177800,Porritt,2023,4,Townhouses,124,#7fbc41cc,#1a1a1aff,10,120.0,480.0,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,1672531200,<div><strong>Porritt</strong><br><span>Year: 2023</span><br><span>Consents issued: 124</span><br><span>Dominant type: Townhouses</span></div>
tower_180300_2019,polygon,"POLYGON Z ((175.277447 -37.815743 0.0, 175.279039 -37.815743 0.0, 175.279039 -37.814485 0.0, 175.277447 -37.814485 0.0, 175.277447 -37.815743 0.0))",180300,Melville South,2019,0,Houses,41,#2c7fb8cc,#1a1a1aff,10,120.0,0.0,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,1546300800,<div><strong>Melville South</strong><br><span>Year: 2019</span><br><span>Consents issued: 41</span><br><span>Dominant type: Houses</span></div>
tower_180300_2020,polygon,"POLYGON Z ((175.277447 -37.815743 120.0, 175.279039 -37.815743 120.0, 175.279039 -37.814485 120.0, 175.277447 -37.814485 120.0, 175.277447 -37.815743 120.0))",180300,Melville South,2020,1,Houses,54,#2c7fb8cc,#1a1a1aff,10,120.0,120.0,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,1577836800,<div><strong>Melville South</strong><br><span>Year: 2020</span><br><span>Consents issued: 54</span><br><span>Dominant type: Houses</span></div>
tower_180300_2021,polygon,"POLYGON Z ((175.277447 -37.815743 240.0, 175.279039 -37.815743 240.0, 175.279039 -37.814485 240.0, 175.277447 -37.814485 240.0, 175.277447 -37.815743 240.0))",180300,Melville South,2021,2,Houses,75,#2c7fb8cc,#1a1a1aff,10,120.0,240.0,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,1609459200,<div><strong>Melville South</strong><br><span>Year: 2021</span><br><span>Consents issued: 75</span><br><span>Dominant type: Houses</span></div>
tower_180300_2022,polygon,"POLYGON Z ((175.277447 -37.815743 360.0, 175.279039 -37.815743 360.0, 175.279039 -37.814485 360.0, 175.277447 -37.814485 360.0, 175.277447 -37.815743 360.0))",180300,Melville South,2022,3,Houses,96,#2c7fb8cc,#1a1a1aff,10,120.0,360.0,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1640995200,<div><strong>Melville South</strong><br><span>Year: 2022</span><br><span>Consents issued: 96</span><br><span>Dominant type: Houses</span></div>
tower_180300_2023,polygon,"POLYGON Z ((175.277447 -37.815743 480.0, 175.279039 -37.815743 480.0, 175.279039 -37.814485 480.0, 175.277447 -37.814485 480.0, 175.277447 -37.815743 480.0))",180300,Melville South,2023,4,Townhouses,111,#7fbc41cc,#1a1a1aff,10,120.0,480.0,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,1672531200,<div><strong>Melville South</strong><br><span>Year: 2023</span><br><span>Consents issued: 111</span><br><span>Dominant type: Townhouses</span></div>
tower_177400_2019,polygon,"POLYGON Z ((175.251450 -37.773029 0.0, 175.253041 -37.773029 0.0, 175.253041 -37.771772 0.0, 175.251450 -37.771772 0.0, 175.251450 -37.773029 0.0))",177400,Forest Lake (Hamilton City),2019,0,Houses,38,#2c7fb8cc,#1a1a1aff,10,120.0,0.0,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,1546300800,<div><strong>Forest Lake (Hamilton City)</strong><br><span>Year: 2019</span><br><span>Consents issued: 38</span><br><span>Dominant type: Houses</span></div>
tower_177400_2020,polygon,"POLYGON Z ((175.251450 -37.773029 120.0, 175.253041 -37.773029 120.0, 175.253041 -37.771772 120.0, 175.251450 -37.771772 120.0, 175.251450 -37.773029 120.0))",177400,Forest Lake (Hamilton City),2020,1,Houses,62,#2c7fb8cc,#1a1a1aff,10,120.0,120.0,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,1577836800,<div><strong>Forest Lake (Hamilton City)</strong><br><span>Year: 2020</span><br><span>Consents issued: 62</span><br><span>Dominant type: Houses</span></div>
tower_177400_2021,polygon,"POLYGON Z ((175.251450 -37.773029 240.0, 175.253041 -37.773029 240.0, 175.253041 -37.771772 240.0, 175.251450 -37.771772 240.0, 175.251450 -37.773029 240.0))",177400,Forest Lake (Hamilton City),2021,2,Houses,82,#2c7fb8cc,#1a1a1aff,10,120.0,240.0,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,1609459200,<div><strong>Forest Lake (Hamilton City)</strong><br><span>Year: 2021</span><br><span>Consents issued: 82</span><br><span>Dominant type: Houses</span></div>
tower_177400_2022,polygon,"POLYGON Z ((175.251450 -37.773029 360.0, 175.253041 -37.773029 360.0, 175.253041 -37.771772 360.0, 175.251450 -37.771772 360.0, 175.251450 -37.773029 360.0))",177400,Forest Lake (Hamilton City),2022,3,Houses,102,#2c7fb8cc,#1a1a1aff,10,120.0,360.0,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1640995200,<div><strong>Forest Lake (Hamilton City)</strong><br><span>Year: 2022</span><br><span>Consents issued: 102</span><br><span>Dominant type: Houses</span></div>
tower_177400_2023,polygon,"POLYGON Z ((175.251450 -37.773029 480.0, 175.253041 -37.773029 480.0, 175.253041 -37.771772 480.0, 175.251450 -37.771772 480.0, 175.251450 -37.773029 480.0))",177400,Forest Lake (Hamilton City),2023,4,Houses,124,#2c7fb8cc,#1a1a1aff,10,120.0,480.0,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,1672531200,<div><strong>Forest Lake (Hamilton City)</strong><br><span>Year: 2023</span><br><span>Consents issued: 124</span><br><span>Dominant type: Houses</span></div>
tower_177600_2019,polygon,"POLYGON Z ((175.261659 -37.767531 0.0, 175.263250 -37.767531 0.0, 175.263250 -37.766273 0.0, 175.261659 -37.766273 0.0, 175.261659 -37.767531 0.0))",177600,Beerescourt,2019,0,Houses,18,#2c7fb8cc,#1a1a1aff,10,120.0,0.0,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,1546300800,<div><strong>Beerescourt</strong><br><span>Year: 2019</span><br><span>Consents issued: 18</span><br><span>Dominant type: Houses</span></div>
tower_177600_2020,polygon,"POLYGON Z ((175.261659 -37.767531 120.0, 175.263250 -37.767531 120.0, 175.263250 -37.766273 120.0, 175.261659 -37.766273 120.0, 175.261659 -37.767531 120.0))",177600,Beerescourt,2020,1,Houses,18,#2c7fb8cc,#1a1a1aff,10,120.0,120.0,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,1577836800,<div><strong>Beerescourt</strong><br><span>Year: 2020</span><br><span>Consents issued: 18</span><br><span>Dominant type: Houses</span></div>
tower_177600_2021,polygon,"POLYGON Z ((175.261659 -37.767531 240.0, 175.263250 -37.767531 240.0, 175.263250 -37.766273 240.0, 175.261659 -37.766273 240.0, 175.261659 -37.767531 240.0))",177600,Beerescourt,2021,2,Houses,21,#2c7fb8cc,#1a1a1aff,10,120.0,240.0,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,1609459200,<div><strong>Beerescourt</strong><br><span>Year: 2021</span><br><span>Consents issued: 21</span><br><span>Dominant type: Houses</span></div>
tower_177600_2022,polygon,"POLYGON Z ((175.261659 -37.767531 360.0, 175.263250 -37.767531 360.0, 175.263250 -37.766273 360.0, 175.261659 -37.766273 360.0, 175.261659 -37.767531 360.0))",177600,Beerescourt,2022,3,Houses,19,#2c7fb8cc,#1a1a1aff,10,120.0,360.0,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1640995200,<div><strong>Beerescourt</strong><br><span>Year: 2022</span><br><span>Consents issued: 19</span><br><span>Dominant type: Houses</span></div>
tower_177600_2023,polygon,"POLYGON Z ((175.261659 -37.767531 480.0, 175.263250 -37.767531 480.0, 175.263250 -37.766273 480.0, 175.261659 -37.766273 480.0, 175.261659 -37.767531 480.0))",177600,Beerescourt,2023,4,Townhouses,20,#7fbc41cc,#1a1a1aff,10,120.0,480.0,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,1672531200,<div><strong>Beerescourt</strong><br><span>Year: 2023</span><br><span>Consents issued: 20</span><br><span>Dominant type: Townhouses</span></div>
tower_178901_2019,polygon,"POLYGON Z ((175.261129 -37.797875 0.0, 175.262721 -37.797875 0.0, 175.262721 -37.796618 0.0, 175.261129 -37.796618 0.0, 175.261129 -37.797875 0.0))",178901,Frankton Junction,2019,0,Houses,37,#2c7fb8cc,#1a1a1aff,10,120.0,0.0,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,1546300800,<div><strong>Frankton Junction</strong><br><span>Year: 2019</span><br><span>Consents issued: 37</span><br><span>Dominant type: Houses</span></div>
tower_178901_2020,polygon,"POLYGON Z ((175.261129 -37.797875 120.0, 175.262721 -37.797875 120.0, 175.262721 -37.796618 120.0, 175.261129 -37.796618 120.0, 175.261129 -37.797875 120.0))",178901,Frankton Junction,2020,1,Houses,39,#2c7fb8cc,#1a1a1aff,10,120.0,120.0,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,1577836800,<div><strong>Frankton Junction</strong><br><span>Year: 2020</span><br><span>Consents issued: 39</span><br><span>Dominant type: Houses</span></div>
tower_178901_2021,polygon,"POLYGON Z ((175.261129 -37.797875 240.0, 175.262721 -37.797875 240.0, 175.262721 -37.796618 240.0, 175.261129 -37.796618 240.0, 175.261129 -37.797875 240.0))",178901,Frankton Junction,2021,2,Houses,37,#2c7fb8cc,#1a1a1aff,10,120.0,240.0,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,1609459200,<div><strong>Frankton Junction</strong><br><span>Year: 2021</span><br><span>Consents issued: 37</span><br><span>Dominant type: Houses</span></div>
tower_178901_2022,polygon,"POLYGON Z ((175.261129 -37.797875 360.0, 175.262721 -37.797875 360.0, 175.262721 -37.796618 360.0, 175.261129 -37.796618 360.0, 175.261129 -37.797875 360.0))",178901,Frankton Junction,2022,3,Townhouses,38,#7fbc41cc,#1a1a1aff,10,120.0,360.0,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1640995200,<div><strong>Frankton Junction</strong><br><span>Year: 2022</span><br><span>Consents issued: 38</span><br><span>Dominant type: Townhouses</span></div>
tower_178901_2023,polygon,"POLYGON Z ((175.261129 -37.797875 480.0, 175.262721 -37.797875 480.0, 175.262721 -37.796618 480.0, 175.261129 -37.796618 480.0, 175.261129 -37.797875 480.0))",178901,Frankton Junction,2023,4,Townhouses,41,#7fbc41cc,#1a1a1aff,10,120.0,480.0,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,1672531200,<div><strong>Frankton Junction</strong><br><span>Year: 2023</span><br><span>Consents issued: 41</span><br><span>Dominant type: Townhouses</span></div>
tower_176600_2019,polygon,"POLYGON Z ((175.267157 -37.747330 0.0, 175.268747 -37.747330 0.0, 175.268747 -37.746072 0.0, 175.267157 -37.746072 0.0, 175.267157 -37.747330 0.0))",176600,Queenwood (Hamilton City),2019,0,Houses,44,#2c7fb8cc,#1a1a1aff,10,120.0,0.0,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,1546300800,<div><strong>Queenwood (Hamilton City)</strong><br><span>Year: 2019</span><br><span>Consents issued: 44</span><br><span>Dominant type: Houses</span></div>
tower_176600_2020,polygon,"POLYGON Z ((175.267157 -37.747330 120.0, 175.268747 -37.747330 120.0, 175.268747 -37.746072 120.0, 175.267157 -37.746072 120.0, 175.267157 -37.747330 120.0))",176600,Queenwood (Hamilton City),2020,1,Houses,50,#2c7fb8cc,#1a1a1aff,10,120.0,120.0,2020-01-01T00:00:00.000Z,2020-12-31T00:00:00.000Z,1577836800,<div><strong>Queenwood (Hamilton City)</strong><br><span>Year: 2020</span><br><span>Consents issued: 50</span><br><span>Dominant type: Houses</span></div>
tower_176600_2021,polygon,"POLYGON Z ((175.267157 -37.747330 240.0, 175.268747 -37.747330 240.0, 175.268747 -37.746072 240.0, 175.267157 -37.746072 240.0, 175.267157 -37.747330 240.0))",176600,Queenwood (Hamilton City),2021,2,Houses,54,#2c7fb8cc,#1a1a1aff,10,120.0,240.0,2021-01-01T00:00:00.000Z,2021-12-31T00:00:00.000Z,1609459200,<div><strong>Queenwood (Hamilton City)</strong><br><span>Year: 2021</span><br><span>Consents issued: 54</span><br><span>Dominant type: Houses</span></div>
tower_176600_2022,polygon,"POLYGON Z ((175.267157 -37.747330 360.0, 175.268747 -37.747330 360.0, 175.268747 -37.746072 360.0, 175.267157 -37.746072 360.0, 175.267157 -37.747330 360.0))",176600,Queenwood (Hamilton City),2022,3,Townhouses,52,#7fbc41cc,#1a1a1aff,10,120.0,360.0,2022-01-01T00:00:00.000Z,2022-12-31T00:00:00.000Z,1640995200,<div><strong>Queenwood (Hamilton City)</strong><br><span>Year: 2022</span><br><span>Consents issued: 52</span><br><span>Dominant type: Townhouses</span></div>
tower_176600_2023,polygon,"POLYGON Z ((175.267157 -37.747330 480.0, 175.268747 -37.747330 480.0, 175.268747 -37.746072 480.0, 175.267157 -37.746072 480.0, 175.267157 -37.747330 480.0))",176600,Queenwood (Hamilton City),2023,4,Townhouses,56,#7fbc41cc,#1a1a1aff,10,120.0,480.0,2023-01-01T00:00:00.000Z,2023-12-31T00:00:00.000Z,1672531200,<div><strong>Queenwood (Hamilton City)</strong><br><span>Year: 2023</span><br><span>Consents issued: 56</span><br><span>Dominant type: Townhouses</span></div>
tower_180900_2019,polygon,"POLYGON Z ((175.287582 -37.819958 0.0, 175.289174 -37.819958 0.0, 175.289174 -37.818700 0.0, 175.287582 -37.818700 0.0, 175.287582 -37.819958 0.0))",180900,Glenview,2019,0,Houses,38,#2c7fb8cc,#1a1a1aff,10,120.0,0.0,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,1546300800,<div><strong>Glenview</strong><br><span>Year: 2019</span><br><span>Consents issued: 38</span><br><span>Dominant type: Houses</span></div>
